,0
1944-12,0.0405040244800886
1945-01,0.020693007329406807
1945-02,0.06252569773425715
1945-03,-0.038693233539879815
1945-04,0.07856881250555305
1945-05,0.017458336753218746
1945-06,0.004083091824638151
1945-07,-0.021378162768383106
1945-08,0.06231641183460418
1945-09,0.04797890244135778
1945-10,0.03922421637079536
1945-11,0.0538657301458571
1945-12,0.01220060006781112
1946-01,0.06269783791132309
1946-02,-0.057111518326851414
1946-03,0.05941800235773929
1946-04,0.042973989176075165
1946-05,0.03967796774258043
1946-06,-0.03886962602048
1946-07,-0.02661188469273383
1946-08,-0.0641300997019695
1946-09,-0.10063287688343714
1946-10,-0.014794988387682175
1946-11,-9.559756022825978e-05
1946-12,0.04986770970089922
1947-01,0.013003873258619247
1947-02,-0.010448315991379041
1947-03,-0.01617632225539621
1947-04,-0.047593833365238085
1947-05,-0.00976002326942344
1947-06,0.05305542892171598
1947-07,0.04166133162196117
1947-08,-0.01716534161085582
1947-09,-0.004578570562776611
1947-10,0.025283652138765402
1947-11,-0.01882874287149028
1947-12,0.030737800497218106
1948-01,-0.038554028512674796
1948-02,-0.043383019732264355
1948-03,0.08172513913722566
1948-04,0.036679089985463896
1948-05,0.0747608244473191
1948-06,-7.639384875637456e-05
1948-07,-0.05009167160011711
1948-08,0.003356110736457139
1948-09,-0.029289035307716066
1948-10,0.06008177065910195
1948-11,-0.0926605868981671
1948-12,0.033065663331685105
1949-01,0.0033290414764708134
1949-02,-0.028619513421490158
1949-03,0.04134243269875026
1949-04,-0.01774163052919258
1949-05,-0.02859500408845936
1949-06,0.00210304244378644
1949-07,0.056247879032162724
1949-08,0.027095047017583928
1949-09,0.03176998489031905
1949-10,0.03249048219542234
1949-11,0.019149298589091632
1949-12,0.05209081287021608
1950-01,0.017771296728268316
1950-02,0.015347612769552502
1950-03,0.01353572928546327
1950-04,0.04150499810132835
1950-05,0.04453221023339445
1950-06,-0.05810636855458787
1950-07,0.014583966905943612
1950-08,0.04944110824541015
1950-09,0.04913856832669995
1950-10,-0.0004383984199158252
1950-11,0.028648689846198165
1950-12,0.056556045015472366
1951-01,0.058400108509130265
1951-02,0.015418461661752066
1951-03,-0.020528217875465438
1951-04,0.05005411338506493
1951-05,-0.022493282755970734
1951-06,-0.025302525169739482
1951-07,0.0708916600188088
1951-08,0.044129933804049545
1951-09,0.008339211304683528
1951-10,-0.023524910020112977
1951-11,0.006576302050437517
1951-12,0.03467292152900012
1952-01,0.01584974055555855
1952-02,-0.025214774912476135
1952-03,0.045642810843385964
1952-04,-0.04843547978288443
1952-05,0.033280476452511816
1952-06,0.03991168604178776
1952-07,0.0109784869465772
1952-08,-0.006076259515900812
1952-09,-0.018485635649620344
1952-10,-0.0053191924195960544
1952-11,0.06032056619812758
1952-12,0.03055574056771967
1953-01,-0.0018962830016814643
1953-02,-0.0015170261650454527
1953-03,-0.012562051743186921
1953-04,-0.027437428286325605
1953-05,0.007209803198384337
1953-06,-0.01743112236528687
1953-07,0.025281315373215676
1953-08,-0.04351798730402451
1953-09,0.0035294268067634104
1953-10,0.047454818871807414
1953-11,0.029225878223061285
1953-12,0.0014417884424081095
1954-01,0.05265437336046607
1954-02,0.017623476736627848
1954-03,0.037557675665602135
1954-04,0.044070631953654606
1954-05,0.03148914752991244
1954-06,0.011523657105535275
1954-07,0.05081738157416721
1954-08,-0.022752748253890304
1954-09,0.06565395937575395
1954-10,-0.015865488440463583
1954-11,0.09503316370499051
1954-12,0.055666539891668004
1955-01,0.007223422196719656
1955-02,0.0314230717234352
1955-03,-0.0010731945505845406
1955-04,0.03257821692521012
1955-05,0.01127922325839933
1955-06,0.06871300393296326
1955-07,0.01752976991014988
1955-08,0.0038318797847009503
1955-09,-0.0018335545364338368
1955-10,-0.02565982449901601
1955-11,0.07260264285714689
1955-12,0.017642402590747747
1956-01,-0.02897923938409986
1956-02,0.039986440224656146
1956-03,0.06947341485411852
1956-04,0.00487070527619875
1956-05,-0.0503780140183814
1956-06,0.03720643048724906
1956-07,0.05143503384313833
1956-08,-0.030526999890710907
1956-09,-0.04931767664114168
1956-10,0.007003242511577528
1956-11,0.004359986998104303
1956-12,0.03365033707694132
1957-01,-0.032307585666740905
1957-02,-0.01840873354279797
1957-03,0.02308526231895318
1957-04,0.04476068373894004
1957-05,0.03777418466401542
1957-06,-0.005854706485287788
1957-07,0.00982316196257928
1957-08,-0.04801725288948203
1957-09,-0.05760919336900892
1957-10,-0.04030408935906283
1957-11,0.02448028485897298
1957-12,-0.0373347185261611
1958-01,0.049675254312565635
1958-02,-0.014109256653494454
1958-03,0.03307351744124963
1958-04,0.03171673933251513
1958-05,0.024007250885194478
1958-06,0.02968299494173806
1958-07,0.044593200488256976
1958-08,0.019115425648920138
1958-09,0.049231073671393386
1958-10,0.026682774331468213
1958-11,0.03138705078125407
1958-12,0.05365753043250866
1959-01,0.009640126062168086
1959-02,0.011538114303632512
1959-03,0.005549466564628726
1959-04,0.03961923334458934
1959-05,0.02099853507321602
1959-06,0.0006602465888589094
1959-07,0.03443270881435198
1959-08,-0.010938108034854146
1959-09,-0.04476126357846136
1959-10,0.015309463226859934
1959-11,0.0184146489654865
1959-12,0.029068852578839986
1960-01,-0.06723513454614913
1960-02,0.014050443676835639
1960-03,-0.014006473052947565
1960-04,-0.015960435309301014
1960-05,0.032089395386674054
1960-06,0.023116010815668657
1960-07,-0.022315787440478234
1960-08,0.03169201776943009
1960-09,-0.058005888232219714
1960-10,-0.0045716569771844014
1960-11,0.04781305640287889
1960-12,0.04836514808018343
1961-01,0.0643682246806653
1961-02,0.037233225862008446
1961-03,0.03042715656815873
1961-04,0.004646470458366901
1961-05,0.02621090159902724
1961-06,-0.02831141352411699
1961-07,0.030809088389700885
1961-08,0.027351708236644196
1961-09,-0.01849965191153753
1961-10,0.027145685704673905
1961-11,0.047149053290120674
1961-12,-0.00023525188651613358
1962-01,-0.03606133812406514
1962-02,0.01946584005000882
1962-03,-0.00597484296999361
1962-04,-0.06294658407105568
1962-05,-0.08347219374338537
1962-06,-0.08270758007602236
1962-07,0.0662935146858541
1962-08,0.023490767141973935
1962-09,-0.04955103552077699
1962-10,0.004548041399310751
1962-11,0.11130646043127766
1962-12,0.013763068657854653
1963-01,0.050001487650449705
1963-02,-0.022060487598495018
1963-03,0.0348203218957044
1963-04,0.04785139753972112
1963-05,0.020854603535338502
1963-06,-0.01786218919462032
1963-07,-0.0014702975026649942
1963-08,0.053554029327350636
1963-09,-0.012695943073701957
1963-10,0.02808018568400163
1963-11,-0.005574528427296337
1963-12,0.020945231634026125
1964-01,0.025956358566036182
1964-02,0.018847529811660314
1964-03,0.016857871165904894
1964-04,0.004327793460125076
1964-05,0.01610194720332129
1964-06,0.015382896166548405
1964-07,0.020499265241590216
1964-08,-0.011313766590996564
1964-09,0.030530425525186183
1964-10,0.00877775349710252
1964-11,0.00230239259329955
1964-12,0.0030968425774616963
1965-01,0.038766481685792296
1965-02,0.0068343942830805
1965-03,-0.009829265328549372
1965-04,0.03430457557037302
1965-05,-0.004539405398338759
1965-06,-0.05104053239727256
1965-07,0.01749855379597792
1965-08,0.030732730333436358
1965-09,0.03198671700125289
1965-10,0.029911569234220718
1965-11,0.0026348183969823013
1965-12,0.013202769955705186
1966-01,0.010551616737619483
1966-02,-0.008842830581689026
1966-03,-0.021615432646291476
1966-04,0.024236793731139687
1966-05,-0.05179711638683545
1966-06,-0.010954174744239929
1966-07,-0.012566893890270825
1966-08,-0.07483527788223124
1966-09,-0.006556029747387639
1966-10,0.04374239826566408
1966-11,0.017212333150450787
1966-12,0.004823932950278892
1967-01,0.08554882843990144
1967-02,0.010832977173482443
1967-03,0.04371378131971001
1967-04,0.04212353062812173
1967-05,-0.040051028221690176
1967-06,0.02620387883658673
1967-07,0.04891793486399521
1967-08,-0.006050024453659474
1967-09,0.03389106319755433
1967-10,-0.02723805481443587
1967-11,0.007410027314800353
1967-12,0.03308504565494581
1968-01,-0.03567121687076379
1968-02,-0.03184285681474008
1968-03,0.00609272240199204
1968-04,0.093215135625068
1968-05,0.026176212911971534
1968-06,0.011193464270931224
1968-07,-0.022792502102358843
1968-08,0.017816877168882344
1968-09,0.044274888410824685
1968-10,0.008875644357017763
1968-11,0.05828678509844096
1968-12,-0.035820349581645115
1969-01,-0.007523712578396482
1969-02,-0.05167237553079821
1969-03,0.03141058075214699
1969-04,0.02046989069680588
1969-05,0.003079824765343992
1969-06,-0.06424302690223697
1969-07,-0.06521765835614275
1969-08,0.051832092456172686
1969-09,-0.024009261430804885
1969-10,0.0559075582214162
1969-11,-0.0333209183464742
1969-12,-0.019269911879671954
1970-01,-0.07413770413808266
1970-02,0.05725974301644934
1970-03,-0.00401044148980316
1970-04,-0.10351570137903449
1970-05,-0.0631765423125116
1970-06,-0.05094531098507426
1970-07,0.07422085150705392
1970-08,0.05048942073084148
1970-09,0.047224152366367414
1970-10,-0.018425526196038756
1970-11,0.050712590494308846
1970-12,0.062060303147862206
1971-01,0.051572906373877216
1971-02,0.016954003699969696
1971-03,0.04372720652771574
1971-04,0.03601255402421733
1971-05,-0.03720686004868628
1971-06,0.003071190828053528
1971-07,-0.04114593066323843
1971-08,0.042946679942646664
1971-09,-0.004668357104915165
1971-10,-0.040257369950646174
1971-11,-0.0008062915097350036
1971-12,0.09103974017982587
1972-01,0.027467406021948124
1972-02,0.030494861173184735
1972-03,0.008626875607196978
1972-04,0.005510010992177471
1972-05,0.015699583360104997
1972-06,-0.021190534292759102
1972-07,-0.005086165558248485
1972-08,0.03549527546884333
1972-09,-0.007880167486698113
1972-10,0.009067201179024627
1972-11,0.049748514909687576
1972-12,0.009925800747471118
1973-01,-0.026194321649481957
1973-02,-0.04178983312771561
1973-03,-0.006502925981593106
1973-04,-0.046609422773862555
1973-05,-0.021356790243302583
1973-06,-0.009638611111087608
1973-07,0.056744065483900125
1973-08,-0.031486811989879245
1973-09,0.054539104526812376
1973-10,-0.002210247161722407
1973-11,-0.12120905660857224
1973-12,0.011458949940302499
1974-01,0.004312924949912702
1974-02,0.0008876463768910283
1974-03,-0.022806887622539115
1974-04,-0.04601463681888194
1974-05,-0.0379920614395613
1974-06,-0.021644661529854357
1974-07,-0.07413585680500516
1974-08,-0.08773524051948871
1974-09,-0.10839051291582091
1974-10,0.16665908861054765
1974-11,-0.039939438286881276
1974-12,-0.027381764590073892
1975-01,0.14148455311074296
1975-02,0.05987825966080172
1975-03,0.0309133074441546
1975-04,0.046343332736468866
1975-05,0.05623417717858496
1975-06,0.05248542513353311
1975-07,-0.060903573700656924
1975-08,-0.02405691537008972
1975-09,-0.036904949945642695
1975-10,0.05827430887026328
1975-11,0.03097591998327129
1975-12,-0.011439907467544872
1976-01,0.1261917484189649
1976-02,0.006884785562855993
1976-03,0.026648998905293104
1976-04,-0.010714653245877993
1976-05,-0.009462036276900128
1976-06,0.04571962997031242
1976-07,-0.005993252855836921
1976-08,-0.0010787656256738233
1976-09,0.024521270469557613
1976-10,-0.020729398557347536
1976-11,0.007476506140718783
1976-12,0.06094980972104975
1977-01,-0.03640921035274585
1977-02,-0.01591096916901968
1977-03,-0.009679904941900968
1977-04,0.005119760587627385
1977-05,-0.010294690768930323
1977-06,0.051412947289696476
1977-07,-0.012421902742667414
1977-08,-0.012716570680004828
1977-09,0.0015626860963359726
1977-10,-0.03830476546794928
1977-11,0.04491058218562889
1977-12,0.007787759105854374
1978-01,-0.054860939360391596
1978-02,-0.009149195794132014
1978-03,0.03354652678650101
1978-04,0.08475570905508496
1978-05,0.02278424777687292
1978-06,-0.011728258241897091
1978-07,0.05630960808250207
1978-08,0.04302220845399963
1978-09,-0.007668495085447373
1978-10,-0.11194083178812779
1978-11,0.034534525917498164
1978-12,0.017359112044545325
1979-01,0.049242767669159894
1979-02,-0.028270177239574708
1979-03,0.06453318166115947
1979-04,0.007716357586761925
1979-05,-0.01363050426261679
1979-06,0.046827510849541266
1979-07,0.016180329750303094
1979-08,0.06299702508107735
1979-09,0.0002571879453220839
1979-10,-0.07178868604013815
1979-11,0.06264786555976891
1979-12,0.02752374442431499
1980-01,0.06330785025681375
1980-02,-0.0036596961717340988
1980-03,-0.11570652445339213
1980-04,0.05110124412997131
1980-05,0.06035054403299088
1980-06,0.03614466702889541
1980-07,0.06868258006164607
1980-08,0.024218825577331425
1980-09,0.03050154672119558
1980-10,0.02060993284831835
1980-11,0.10802108048314006
1980-12,-0.03386138913018464
1981-01,-0.04113414637900224
1981-02,0.017300579201343837
1981-03,0.04447480857022572
1981-04,-0.00969600961007858
1981-05,0.011142321546054065
1981-06,-0.007151734460068053
1981-07,-0.0022221798542664626
1981-08,-0.05737110010773908
1981-09,-0.06006415462361229
1981-10,0.061879933523164836
1981-11,0.044282743067694634
1981-12,-0.027745211431654156
1982-01,-0.024835619127211248
1982-02,-0.049897228510250496
1982-03,-0.008379269025213331
1982-04,0.04455772126297196
1982-05,-0.027556599513847268
1982-06,-0.021271593941261994
1982-07,-0.021597638021453952
1982-08,0.11806428804762906
1982-09,0.0187340964554832
1982-10,0.11841403068973605
1982-11,0.05253731777955396
1982-12,0.012549073021208654
1983-01,0.042021652591847834
1983-02,0.032436111689328986
1983-03,0.03534113133480963
1983-04,0.07388026469234714
1983-05,0.011307187259397469
1983-06,0.03823650799875331
1983-07,-0.03293699802981859
1983-08,0.004263375168374331
1983-09,0.01641462536574084
1983-10,-0.025767165997608903
1983-11,0.027365411325766115
1983-12,-0.009628575255300352
1984-01,-0.010521298420560318
1984-02,-0.039451446333372484
1984-03,0.011920379048554789
1984-04,0.004536198870448157
1984-05,-0.050762935418327576
1984-06,0.0287686156409895
1984-07,-0.01743168547953606
1984-08,0.10984501668855506
1984-09,0.0025086746355772868
1984-10,-0.0008097132723704467
1984-11,-0.009482664652573372
1984-12,0.025622880485884524
1985-01,0.08418924567133479
1985-02,0.01877548262517825
1985-03,-0.0004203973740283109
1985-04,-0.002830428672023774
1985-05,0.05901934148916458
1985-06,0.019257175129682353
1985-07,-0.0006809563345733708
1985-08,-0.0044132872809763
1985-09,-0.03846963611070132
1985-10,0.04686681027751294
1985-11,0.07018933616839575
1985-12,0.04457867826026033
1986-01,0.010298860066720088
1986-02,0.0761016202624201
1986-03,0.05390508845268388
1986-04,-0.007874908198282921
1986-05,0.052048905825433825
1986-06,0.015673529531142656
1986-07,-0.05872438305578823
1986-08,0.06589337389922367
1986-09,-0.08138136608685502
1986-10,0.051581713609695906
1986-11,0.01664633031173711
1986-12,-0.027393202416317822
1987-01,0.12859688845537115
1987-02,0.04709547280475231
1987-03,0.02133839093367568
1987-04,-0.015987273257735576
1987-05,0.005736727683724693
1987-06,0.0452025041823932
1987-07,0.04365496125807161
1987-08,0.03946220661765828
1987-09,-0.02141437797746019
1987-10,-0.22476308640296624
1987-11,-0.07413771675601852
1987-12,0.07166205517945386
1988-01,0.04614484262294016
1988-02,0.05134239893548295
1988-03,-0.0184932757377156
1988-04,0.010010323534698282
1988-05,0.0029036498219966694
1988-06,0.05191540886377203
1988-07,-0.007437453408413944
1988-08,-0.0275731611064423
1988-09,0.03949982464741418
1988-10,0.018328457169560594
1988-11,-0.016573096619413235
1988-12,0.02162364829421102
1989-01,0.06686316799184487
1989-02,-0.016327370422011385
1989-03,0.022541193184082136
1989-04,0.05106109941182442
1989-05,0.04125568414385194
1989-06,-0.005833573401549015
1989-07,0.0784759028427644
1989-08,0.022521052011158366
1989-09,-0.0008211974972810214
1989-10,-0.029893150468057902
1989-11,0.01726221982382226
1989-12,0.018474786077180068
1990-01,-0.07235486762401439
1990-02,0.016617221217846194
1990-03,0.02469589878063348
1990-04,-0.02725609915644475
1990-05,0.0905453249285189
1990-06,-0.00507257417098184
1990-07,-0.011863771262892382
1990-08,-0.09524757351699212
1990-09,-0.05503041779359451
1990-10,-0.012200271521708583
1990-11,0.06981012667208925
1990-12,0.03083048514476468
1991-01,0.05180423955047186
1991-02,0.07661973082803515
1991-03,0.030687024160599957
1991-04,0.002609991316005666
1991-05,0.04063500563683995
1991-06,-0.04491909533997049
1991-07,0.04717800906510588
1991-08,0.027841826649602972
1991-09,-0.011188729842426286
1991-10,0.01699826058623076
1991-11,-0.037548815374580144
1991-12,0.11112467502217419
1992-01,-0.003835656933576252
1992-02,0.013763108835091988
1992-03,-0.02253008364137086
1992-04,0.015992288683542782
1992-05,0.007075236802173687
1992-06,-0.01974226032318175
1992-07,0.04137295564883329
1992-08,-0.02097147007349717
1992-09,0.014381076312876748
1992-10,0.01193281762478373
1992-11,0.04310763518064885
1992-12,0.017784027604188728
1993-01,0.009974047198800148
1993-02,0.004291238510876931
1993-03,0.025470176353517664
1993-04,-0.027915607978662785
1993-05,0.03109245843792405
1993-06,0.004457430200037126
1993-07,-0.0009638175860620258
1993-08,0.039529968674837886
1993-09,0.0010991365427610801
1993-10,0.01700147269599219
1993-11,-0.01566616000040205
1993-12,0.0184605119988004
1994-01,0.03015468662165512
1994-02,-0.023623397265896292
1994-03,-0.0442618715488537
1994-04,0.009612508296877998
1994-05,0.010079558655522135
1994-06,-0.02655369997153969
1994-07,0.0308488965018044
1994-08,0.04394535465248809
1994-09,-0.019482814866707377
1994-10,0.017643367187724364
1994-11,-0.03641691742806331
1994-12,0.013241038566356556
1995-01,0.02241349618182928
1995-02,0.040414925059204077
1995-03,0.026229814749650138
1995-04,0.02556821154578775
1995-05,0.034743376547981424
1995-06,0.030542340728057744
1995-07,0.04173731207594254
1995-08,0.010209858610779358
1995-09,0.03829093464583298
1995-10,-0.011140142844890646
1995-11,0.0439454653022119
1995-12,0.015929698140260698
1996-01,0.027327715408034397
1996-02,0.017464286311344505
1996-03,0.011578335981533558
1996-04,0.02254321810549415
1996-05,0.0272401596614721
1996-06,-0.0049377588982515135
1996-07,-0.05513200799562811
1996-08,0.03146460611911255
1996-09,0.05352954111427136
1996-10,0.013520576268683429
1996-11,0.06779037516804584
1996-12,-0.012190704518501037
1997-01,0.05436317802719954
1997-02,0.0006519337420621655
1997-03,-0.04527049894181358
1997-04,0.046449164251093036
1997-05,0.0708360066150352
1997-06,0.04428502922178153
1997-07,0.07725742055014587
1997-08,-0.03722587761205674
1997-09,0.057400399031712075
1997-10,-0.03301468669968989
1997-11,0.03471382130400402
1997-12,0.019025206521552887
1998-01,0.005658432172260984
1998-02,0.07400583604264964
1998-03,0.05067902358844046
1998-04,0.012124868009514775
1998-05,-0.02357861941524821
1998-06,0.036233521840723294
1998-07,-0.020693207281175525
1998-08,-0.15458032204374234
1998-09,0.06450431533240084
1998-10,0.07511428296167061
1998-11,0.06357714828498286
1998-12,0.06494804255736536
1999-01,0.03649240146626788
1999-02,-0.037288533647526635
1999-03,0.03692788084642432
1999-04,0.04576354919618851
1999-05,-0.016726023994921124
1999-06,0.05190109202048738
1999-07,-0.031125733044714693
1999-08,-0.009140055274257356
1999-09,-0.02405013013695662
1999-10,0.06282842354172175
1999-11,0.03264905352692116
1999-12,0.07297230441038229
2000-01,-0.040130273626264146
2000-02,0.01945856255775031
2000-03,0.07403801260308125
2000-04,-0.04529051060870789
2000-05,-0.030828495629211524
2000-06,0.040436611991858946
2000-07,-0.018200156831472768
2000-08,0.07495950184861089
2000-09,-0.04841712315181301
2000-10,-0.01862662712208684
2000-11,-0.09776526569761042
2000-12,0.01922414446853825
2001-01,0.03692070460465096
2001-02,-0.09211894161716913
2001-03,-0.06589477336046862
2001-04,0.07953875414043889
2001-05,0.011410805803084076
2001-06,-0.015023760633421729
2001-07,-0.018304364412040225
2001-08,-0.0608633863443601
2001-09,-0.08973187187901377
2001-10,0.027559881087636996
2001-11,0.07974246999123515
2001-12,0.016687907252371896
2002-01,-0.014381115314500634
2002-02,-0.021627553908811444
2002-03,0.04403302107969126
2002-04,-0.05288857323869638
2002-05,-0.011646459834894101
2002-06,-0.07163128051189199
2002-07,-0.08028815611365799
2002-08,0.006877998839034378
2002-09,-0.10176667388986169
2002-10,0.0798225012657804
2002-11,0.06056156028500061
2002-12,-0.056765451780310824
2003-01,-0.026630743910942806
2003-02,-0.018599166069455032
2003-03,0.010357530041643359
2003-04,0.08322518528317492
2003-05,0.06198087193791434
2003-06,0.014180572889681347
2003-07,0.023543880045732615
2003-08,0.024961556840857217
2003-09,-0.011591128837150338
2003-10,0.06122925917744415
2003-11,0.014177738986797807
2003-12,0.04433580027164194
2004-01,0.02099403473270431
2004-02,0.014218816545933259
2004-03,-0.012233741297020529
2004-04,-0.01746110277578378
2004-05,0.012865455504056454
2004-06,0.01992577754335042
2004-07,-0.03999842113043186
2004-08,0.001610267833662836
2004-09,0.01729647994153139
2004-10,0.015669287977948115
2004-11,0.04751427312988035
2004-12,0.0360631478320667
2005-01,-0.02596495836720607
2005-02,0.02127017994639808
2005-03,-0.0168023377194082
2005-04,-0.02441562336459618
2005-05,0.038050091433282855
2005-06,0.007017108032280822
2005-07,0.041497318042261866
2005-08,-0.009268324562887805
2005-09,0.007751881718831998
2005-10,-0.017346168195646862
2005-11,0.03961244160951126
2005-12,0.0007903573538405929
2006-01,0.033043806435695
2006-02,0.0003072004998413806
2006-03,0.01862494037963313
2006-04,0.011138723311626858
2006-05,-0.030285840327741412
2006-06,0.0009413190651322406
2006-07,-0.004955617305922995
2006-08,0.023649181241721468
2006-09,0.023387224899339993
2006-10,0.036188625551063024
2006-11,0.0218301604221074
2006-12,0.012155431274609923
2007-01,0.01848357612442207
2007-02,-0.016142417143216837
2007-03,0.011435975888209654
